user_id,rank,item_id,score,support_item_ids
1,1,1486,1.1659845268486344,
1,2,1494,1.1659845268486344,
1,3,1493,1.1659845268486344,
1,4,852,1.1336134787792855,
1,5,830,1.1336134787792855,
1,6,784,1.0515006775745346,
1,7,599,1.012086878637769,
1,8,1621,0.9862809851523635,
1,9,1561,0.9693878763697837,
1,10,1575,0.9693878763697837,
2,1,852,0.5023458401272872,
2,2,830,0.5023458401272872,
2,3,784,0.2642583469960578,
2,4,1648,0.23881048159622284,
2,5,1634,0.23881048159622284,
2,6,1644,0.22814280934362063,
2,7,858,0.20247863421651374,
2,8,1549,0.19628255604994388,
2,9,1659,0.18425501531329944,
2,10,857,0.1674486133757624,
3,1,852,0.3842442100764052,
3,2,830,0.3842442100764052,
3,3,1678,0.31321072818640894,
3,4,897,0.2583834531996463,
3,5,1671,0.2371104230644661,
3,6,1621,0.2220928435674601,
3,7,784,0.22089055518450426,
3,8,1644,0.20709374996360336,
3,9,1663,0.206198956025691,
3,10,1666,0.206198956025691,
4,1,1678,0.342627893547647,
4,2,852,0.32550133684786886,
4,3,830,0.32550133684786886,
4,4,1671,0.272942271657052,
4,5,897,0.2245805176687326,
4,6,784,0.2121150516719892,
4,7,1680,0.1713139467738235,
4,8,858,0.16304279554108073,
4,9,1432,0.1160786968915126,
4,10,1679,0.11420929784921564,
5,1,1574,1.714526756719093,
5,2,1564,1.714526756719093,
5,3,1565,1.714526756719093,
5,4,1557,1.714526756719093,
5,5,1586,1.714526756719093,
5,6,1567,1.714526756719093,
5,7,1572,1.714526756719093,
5,8,1559,1.714526756719093,
5,9,1584,1.714526756719093,
5,10,1587,1.714526756719093,
6,1,830,1.0465837081379736,
6,2,852,1.0465837081379736,
6,3,1659,0.9784324041096615,
6,4,599,0.9756158845423644,
6,5,784,0.7570332929206766,
6,6,1493,0.6000466392911006,
6,7,1494,0.6000466392911006,
6,8,1486,0.6000466392911006,
6,9,858,0.5312678361700108,
6,10,1461,0.5272068434492523,
7,1,852,3.4704446671622073,
7,2,830,3.4704446671622073,
7,3,784,3.239740420743141,
7,4,1563,3.0090361743240788,
7,5,1562,3.0090361743240788,
7,6,1561,3.0090361743240788,
7,7,1565,3.0090361743240788,
7,8,1571,3.0090361743240788,
7,9,1570,3.0090361743240788,
7,10,1569,3.0090361743240788,
8,1,830,0.3414893075996085,
8,2,852,0.3414893075996085,
8,3,1621,0.25597448927875566,
8,4,599,0.24683593216561817,
8,5,784,0.23756252193815533,
8,6,858,0.1789604716296005,
8,7,1626,0.1778980405160178,
8,8,437,0.1389894890073837,
8,9,439,0.1389894890073837,
8,10,1408,0.13685390014225884,
9,1,852,0.1781733074741065,
9,2,830,0.1781733074741065,
9,3,784,0.10550946478021024,
9,4,1671,0.10113387941650154,
9,5,599,0.10052620430780626,
9,6,1678,0.09174795887547423,
9,7,858,0.08499847554830679,
9,8,314,0.07341582214154263,
9,9,1648,0.07089252976105412,
9,10,1634,0.07089252976105412,
10,1,852,1.3060380133177198,
10,2,830,1.3060380133177198,
10,3,599,1.1499184176948933,
10,4,784,1.0029632524617913,
10,5,1659,0.9897078283283216,
10,6,858,0.7796132597808727,
10,7,1621,0.7155242358181768,
10,8,1583,0.6998884916058626,
10,9,1577,0.6998884916058626,
10,10,1548,0.6998884916058626,
11,1,830,0.9465716237863213,
11,2,852,0.9465716237863213,
11,3,784,0.9253433677583973,
11,4,1548,0.9041151117304735,
11,5,1546,0.9041151117304735,
11,6,1570,0.9041151117304735,
11,7,1571,0.9041151117304735,
11,8,1587,0.9041151117304735,
11,9,1581,0.9041151117304735,
11,10,1586,0.9041151117304735,
12,1,1621,0.22485864091057448,
12,2,830,0.2055828470545964,
